231309865,03/29/2023 12:00:00 AM,03/29/2023 12:00:00 AM,1950,13,Newton,1353,2,354,THEFT OF IDENTITY,0100,22,F,H,750,CYBERSPACE,,,IC,Invest Cont,354,,,,900 E  43RD                         PL,,34.0048,-118.2599
230100872,10/14/2023 12:00:00 AM,10/14/2023 12:00:00 AM,0128,01,Central,0153,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1212 1822 2004 2003 1402,0,M,B,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,231,,,,200 W  6TH                          ST,,34.046,-118.251
230908329,04/18/2023 12:00:00 AM,04/17/2023 12:00:00 AM,1615,09,Van Nuys,0979,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,4500    LONGRIDGE                    AV,,34.1522,-118.4214
230517173,12/22/2023 12:00:00 AM,12/22/2023 12:00:00 AM,1830,05,Harbor,0503,1,510,VEHICLE - STOLEN,,0,,,301,GAS STATION,,,IC,Invest Cont,510,,,,900 W  PACIFIC COAST                HY,,33.7941,-118.29
232116904,11/25/2023 12:00:00 AM,11/25/2023 12:00:00 AM,0115,21,Topanga,2158,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444,29,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6300    DE SOTO                      AV,,34.1844,-118.5888
231410159,05/09/2023 12:00:00 AM,05/09/2023 12:00:00 AM,1230,14,Pacific,1415,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,56,M,W,101,STREET,,,IC,Invest Cont,331,,,,ELKGROVE,LAKE,34.0018,-118.4599
230206461,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,0800,02,Rampart,0202,2,354,THEFT OF IDENTITY,1822 0100 0344,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4300    LOCKWOOD                     AV,,34.0887,-118.2869
230313598,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,0745,03,Southwest,0355,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2000 0432 0344 0345 0913 1402 1814 2004,64,M,H,501,SINGLE FAMILY DWELLING,513,STUN GUN,AO,Adult Other,230,,,,3400 S  GRAMERCY                     PL,,34.0256,-118.3138
231610912,08/09/2023 12:00:00 AM,08/09/2023 12:00:00 AM,0035,16,Foothill,1668,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0400 0913 1402 2004,38,M,W,108,PARKING LOT,307,VEHICLE,AA,Adult Arrest,230,998,,,6600    FOOTHILL                     BL,,34.2465,-118.2761
230106047,01/31/2023 12:00:00 AM,01/31/2023 12:00:00 AM,2350,01,Central,0152,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1501,0,M,O,101,STREET,,,AO,Adult Other,951,,,,5TH                          ST,FIGUEROA,34.0523,-118.2571
230206274,02/17/2023 12:00:00 AM,02/14/2023 12:00:00 AM,1100,02,Rampart,0249,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100    INGRAHAM                     ST,,34.0517,-118.2637
230909117,05/07/2023 12:00:00 AM,05/07/2023 12:00:00 AM,0300,09,Van Nuys,0932,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0603,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,740,,,,15100    VICTORY                      BL,,34.1867,-118.4618
231014103,09/24/2023 12:00:00 AM,09/24/2023 12:00:00 AM,1455,10,West Valley,1029,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 2004 0344 0378,0,M,W,402,MARKET,,,IC,Invest Cont,442,,,,16000    SHERMAN                      WY,,34.2011,-118.4818
231904383,01/10/2023 12:00:00 AM,01/10/2023 12:00:00 AM,1025,19,Mission,1954,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0448 0416,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,10100 N  SEPULVEDA                    BL,,34.2536,-118.4674
231815271,08/20/2023 12:00:00 AM,08/20/2023 12:00:00 AM,1230,18,Southeast,1832,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0216 0555 0913 0421 0334 0432 0602,34,M,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230,998,,,10500 S  FIGUEROA                     ST,,33.941,-118.2826
230509461,06/01/2023 12:00:00 AM,06/01/2023 12:00:00 AM,1200,05,Harbor,0513,2,900,VIOLATION OF COURT ORDER,2038,35,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900,,,,25100    FRAMPTON                     AV,,33.7968,-118.2999
230112715,05/21/2023 12:00:00 AM,05/19/2023 12:00:00 AM,1830,01,Central,0162,1,352,PICKPOCKET,1822 0344 1501,55,F,W,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,IC,Invest Cont,352,,,,700 W  7TH                          ST,,34.048,-118.2577
230806852,03/06/2023 12:00:00 AM,02/20/2023 12:00:00 AM,2125,08,West LA,0834,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 0903 2053 1528,56,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,999,,,10700    ROCHESTER                    AV,,34.058,-118.4351
230817004,11/16/2023 12:00:00 AM,11/16/2023 12:00:00 AM,1327,08,West LA,0824,2,755,BOMB SCARE,0342 0421,0,M,O,704,ELEMENTARY SCHOOL,511,VERBAL THREAT,IC,Invest Cont,755,,,,400    ENTRADA                      DR,,34.031,-118.5126
230900863,05/27/2023 12:00:00 AM,05/26/2023 12:00:00 AM,1600,09,Van Nuys,0984,1,350,"THEFT, PERSON",0344 1402,93,M,W,102,SIDEWALK,,,IC,Invest Cont,350,998,,,VENTURA                      BL,CEDROS,34.1514,-118.4515
230618348,11/28/2023 12:00:00 AM,11/27/2023 12:00:00 AM,0353,06,Hollywood,0663,1,310,BURGLARY,1822 1607 0329 0344,0,X,X,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1100 N  HIGHLAND                     AV,,34.0907,-118.3386
232006514,02/27/2023 12:00:00 AM,02/26/2023 12:00:00 AM,2350,20,Olympic,2071,2,946,OTHER MISCELLANEOUS CRIME,1402 0907,0,X,X,101,STREET,,,AA,Adult Arrest,946,,,,VENICE                       BL,WESTERN                      AV,34.0436,-118.309
230109896,04/04/2023 12:00:00 AM,04/04/2023 12:00:00 AM,1220,01,Central,0119,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0910 0329 1822 2004,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,745,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
230406827,03/27/2023 12:00:00 AM,03/26/2023 12:00:00 AM,2000,04,Hollenbeck,0437,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2400    RICHELIEU                    AV,,34.0728,-118.1829
231415390,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,2127,14,Pacific,1469,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,6800    LA TIJERA                    BL,,33.9773,-118.3718
230405669,02/20/2023 12:00:00 AM,02/17/2023 12:00:00 AM,1800,04,Hollenbeck,0411,1,310,BURGLARY,0344 1602,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,100 S  AVENUE 20,,34.0739,-118.2209
231607094,04/09/2023 12:00:00 AM,04/01/2023 12:00:00 AM,1230,16,Foothill,1617,1,330,BURGLARY FROM VEHICLE,0344,43,M,J,144,GOLF COURSE*,,,IC,Invest Cont,330,,,,9400    FOOTHILL                     BL,,34.2724,-118.3243
231308166,03/24/2023 12:00:00 AM,03/23/2023 12:00:00 AM,1940,13,Newton,1333,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344,30,M,W,405,CLOTHING STORE,,,IC,Invest Cont,343,,,,3200 S  CENTRAL                      AV,,34.0174,-118.2621
231513504,08/14/2023 12:00:00 AM,08/13/2023 12:00:00 AM,2300,15,N Hollywood,1526,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,6300    LANKERSHIM                   BL,,34.1849,-118.3867
231606754,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,0240,16,Foothill,1658,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,48,M,W,101,STREET,,,IC,Invest Cont,341,,,,10200    MARCUS                       AV,,34.254,-118.282
230409187,06/08/2023 12:00:00 AM,06/08/2023 12:00:00 AM,1611,04,Hollenbeck,0471,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 S  MISSION                      RD,,34.0343,-118.2257
231412032,06/09/2023 12:00:00 AM,06/07/2023 12:00:00 AM,1700,14,Pacific,1438,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10700    FRANCIS                      PL,,34.0219,-118.4094
230222792,12/17/2023 12:00:00 AM,12/17/2023 12:00:00 AM,2015,02,Rampart,0265,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0340 0400 0429 0411 0913 0361,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,230,,,,700 S  WESTLAKE                     AV,,34.0559,-118.2756
230715982,10/19/2023 12:00:00 AM,10/19/2023 12:00:00 AM,0053,07,Wilshire,0765,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0319 0329 1307 0416 1822 1253,0,X,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,PICO,LA BREA,34.0479,-118.3447
231914643,09/26/2023 12:00:00 AM,09/18/2023 12:00:00 AM,1924,19,Mission,1908,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,M,O,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,AO,Adult Other,442,,,,13200    HUBBARD                      ST,,34.3077,-118.4133
231506486,03/01/2023 12:00:00 AM,03/01/2023 12:00:00 AM,1600,15,N Hollywood,1548,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1300,36,M,B,108,PARKING LOT,,,IC,Invest Cont,341,,,,5300    LANKERSHIM                   BL,,34.167,-118.3759
230121209,10/04/2023 12:00:00 AM,10/04/2023 12:00:00 AM,2140,01,Central,0154,1,210,ROBBERY,0344 1822 0400,30,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,5TH,WERDIN                       PL,34.0464,-118.248
230912018,07/21/2023 12:00:00 AM,07/19/2023 12:00:00 AM,1730,09,Van Nuys,0909,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,13900    WYANDOTTE                    ST,,34.203,-118.4356
231309699,04/25/2023 12:00:00 AM,04/02/2023 12:00:00 AM,1000,13,Newton,1342,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,56,M,H,101,STREET,,,IC,Invest Cont,331,,,,38TH                         ST,MAPLE,34.0128,-118.272
231404979,01/12/2023 12:00:00 AM,01/11/2023 12:00:00 AM,2030,14,Pacific,1414,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,42,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,331,,,,600    SANTA CLARA                  AV,,33.9924,-118.4665
231513134,08/03/2023 12:00:00 AM,08/03/2023 12:00:00 AM,0900,15,N Hollywood,1529,2,662,"BUNCO, GRAND THEFT",,73,F,H,101,STREET,,,IC,Invest Cont,662,,,,10600    OXNARD                       ST,,34.1829,-118.365
231106499,03/07/2023 12:00:00 AM,03/05/2023 12:00:00 AM,0035,11,Northeast,1195,1,352,PICKPOCKET,0344,22,M,H,713,CONVENTION CENTER,,,IC,Invest Cont,352,,,,1000    STADIUM                      WY,,34.069,-118.238
230715675,10/08/2023 12:00:00 AM,10/05/2023 12:00:00 AM,1630,07,Wilshire,0736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
231223564,11/21/2023 12:00:00 AM,11/21/2023 12:00:00 AM,1940,12,77th Street,1256,1,761,BRANDISH WEAPON,2000 1814 2001 0356 0334 0417 0447 0913,29,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,761,,,,600 W  FLORENCE                     AV,,33.9747,-118.2838
231225344,12/21/2023 12:00:00 AM,12/19/2023 12:00:00 AM,2000,12,77th Street,1267,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0913,45,F,B,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,,,,800 W  82ND                         ST,,33.9643,-118.2871
231008533,04/28/2023 12:00:00 AM,04/28/2023 12:00:00 AM,1520,10,West Valley,1037,2,910,KIDNAPPING,0418 0400 1258 1305 1822 0448,11,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,910,,,,17100    VANOWEN                      ST,,34.1939,-118.5055
230807928,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1015,08,West LA,0889,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344 0378 0352 1822,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343,,,,1800    LA CIENEGA                   BL,,34.0425,-118.3818
231906731,03/08/2023 12:00:00 AM,03/07/2023 12:00:00 AM,1039,19,Mission,1999,2,354,THEFT OF IDENTITY,0377,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7800    WOODMAN                      AV,,34.212,-118.4309
230120132,09/19/2023 12:00:00 AM,09/19/2023 12:00:00 AM,0030,01,Central,0145,1,330,BURGLARY FROM VEHICLE,0344 1822 0329 1402 1609 1307,27,M,O,101,STREET,,,IC,Invest Cont,330,998,,,LOS ANGELES                  ST,WINSTON,34.0467,-118.247
230214404,07/23/2023 12:00:00 AM,07/23/2023 12:00:00 AM,1700,02,Rampart,0246,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0411 0445,38,M,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,6TH,WESTLAKE,34.059,-118.2737
231212082,05/15/2023 12:00:00 AM,05/15/2023 12:00:00 AM,2230,12,77th Street,1258,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0400 0444 0417,20,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,,100 W  74TH                         ST,,33.9727,-118.2739
232011547,06/14/2023 12:00:00 AM,06/14/2023 12:00:00 AM,0855,20,Olympic,2076,1,210,ROBBERY,1822 0344 0216 0945 0345,0,X,X,235,PHARMACY INSIDE STORE OR SUPERMARKET*,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1800 S  VERMONT                      AV,,34.0436,-118.296
232000577,02/05/2023 12:00:00 AM,02/04/2023 12:00:00 AM,2300,20,Olympic,2042,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0352 1221 0344 1822 1402,27,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,420,998,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132
231420058,11/10/2023 12:00:00 AM,11/08/2023 12:00:00 AM,2100,14,Pacific,1474,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,8400    LINCOLN                      BL,,33.9611,-118.4204
231415971,08/17/2023 12:00:00 AM,08/17/2023 12:00:00 AM,0900,14,Pacific,1456,2,354,THEFT OF IDENTITY,0377 1911,39,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4200    LINDBLADE                    DR,,33.9965,-118.4228
230106479,02/07/2023 12:00:00 AM,02/07/2023 12:00:00 AM,0615,01,Central,0156,2,624,BATTERY - SIMPLE ASSAULT,0417 0429 0603 0913,41,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
231223725,11/25/2023 12:00:00 AM,11/25/2023 12:00:00 AM,0400,12,77th Street,1211,1,121,"RAPE, FORCIBLE",1822 1309 0507 0519 0527,38,F,B,101,STREET,107,OTHER FIREARM,IC,Invest Cont,121,,,,6TH                          AV,SLAUSON                      AV,33.9891,-118.3237
231301008,09/09/2023 12:00:00 AM,09/09/2023 12:00:00 AM,0444,13,Newton,1342,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1407 0906 0311 1309,34,M,H,101,STREET,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,753,998,,,38TH                         ST,MAPLE,34.0128,-118.272
231221618,10/20/2023 12:00:00 AM,10/20/2023 12:00:00 AM,0200,12,77th Street,1267,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 0913 1814 0416,38,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,300 W  MANCHESTER                   AV,,33.9622,-118.285
231905878,02/11/2023 12:00:00 AM,02/11/2023 12:00:00 AM,2030,19,Mission,1918,2,888,TRESPASSING,,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888,,,,13500    FOOTHILL                     BL,,34.3051,-118.4276
230505816,02/18/2023 12:00:00 AM,02/18/2023 12:00:00 AM,2240,05,Harbor,0587,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813 0913,27,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,700    SHEPARD                      ST,,33.707,-118.2918
230611971,07/02/2023 12:00:00 AM,07/01/2023 12:00:00 AM,2200,06,Hollywood,0622,1,330,BURGLARY FROM VEHICLE,1609 1302 0344 1402,24,M,W,108,PARKING LOT,,,IC,Invest Cont,330,998,,,7200    HILLSIDE                     AV,,34.1046,-118.3461
231608356,05/19/2023 12:00:00 AM,05/19/2023 12:00:00 AM,1220,16,Foothill,1643,2,354,THEFT OF IDENTITY,1822 0929 0930,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10600    TAMARACK                     AV,,34.2628,-118.4231
230106374,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,1955,01,Central,0162,2,624,BATTERY - SIMPLE ASSAULT,0910 0400 0416 1822 0344 1609,48,M,B,931,MTA - BLUE LINE - 7TH AND METRO CENTER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,7TH,FLOWER,34.049,-118.2592
230817403,11/28/2023 12:00:00 AM,11/28/2023 12:00:00 AM,1946,08,West LA,0835,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,34,F,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,10700    MISSOURI                     AV,,34.0501,-118.4324
231614325,11/24/2023 12:00:00 AM,11/23/2023 12:00:00 AM,2000,16,Foothill,1695,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10700    KESWICK                      ST,,34.2103,-118.3635
231316629,09/02/2023 12:00:00 AM,09/02/2023 12:00:00 AM,1700,13,Newton,1352,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0419,35,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4500    WALL                         ST,,34.0029,-118.2718
230222228,12/07/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1830,02,Rampart,0269,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,700 S  UNION                        AV,,34.0539,-118.2712
230817864,12/08/2023 12:00:00 AM,12/08/2023 12:00:00 AM,0830,08,West LA,0841,2,888,TRESPASSING,1501,47,F,W,203,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,888,,,,12100    SANTA MONICA                 BL,,34.0423,-118.4656
230313789,07/19/2023 12:00:00 AM,07/18/2023 12:00:00 AM,1800,03,Southwest,0335,1,520,VEHICLE - ATTEMPT STOLEN,1822 0329 1307,32,F,H,101,STREET,,,IC,Invest Cont,520,,,,2900    4TH                          AV,,34.0287,-118.3212
230412771,09/25/2023 12:00:00 AM,09/22/2023 12:00:00 AM,1815,04,Hollenbeck,0459,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,X,X,710,OTHER PREMISE,,,IC,Invest Cont,745,,,,500 N  INDIANA                      ST,,34.0434,-118.1925
231415124,07/29/2023 12:00:00 AM,07/27/2023 12:00:00 AM,2200,14,Pacific,1406,1,330,BURGLARY FROM VEHICLE,1822 0344,28,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,3700    KEYSTONE                     AV,,34.0215,-118.408
231105868,02/18/2023 12:00:00 AM,02/15/2023 12:00:00 AM,1600,11,Northeast,1141,1,520,VEHICLE - ATTEMPT STOLEN,0358 1609,64,M,W,104,DRIVEWAY,,,IC,Invest Cont,520,,,,1900 N  ALEXANDRIA                   AV,,34.1054,-118.2983
230713660,08/24/2023 12:00:00 AM,08/23/2023 12:00:00 AM,1830,07,Wilshire,0775,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MASCOT                       AV,LONGWOOD                     ST,34.0409,-118.345
230308626,03/31/2023 12:00:00 AM,01/01/2023 12:00:00 AM,1530,03,Southwest,0317,2,946,OTHER MISCELLANEOUS CRIME,0400 0913,27,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,946,,,,2400    RAYMOND                      AV,,34.0346,-118.2975
231405749,02/12/2023 12:00:00 AM,02/08/2023 12:00:00 AM,0001,14,Pacific,1401,2,662,"BUNCO, GRAND THEFT",0701,25,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,2500    GRANVILLE                    AV,,34.0282,-118.4456
240304005,12/31/2023 12:00:00 AM,12/31/2023 12:00:00 AM,0700,03,Southwest,0308,2,886,DISTURBING THE PEACE,1501 1202 2021 0361,66,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,886,,,,2100    NORWOOD                      ST,,34.0343,-118.2782
231305657,02/02/2023 12:00:00 AM,02/01/2023 12:00:00 AM,1900,13,Newton,1309,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2000 E  15TH                         ST,,34.0226,-118.2355
231208434,03/15/2023 12:00:00 AM,03/14/2023 12:00:00 AM,2345,12,77th Street,1252,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0329 1609,27,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,740,,,,6700    5TH                          AV,,33.9782,-118.3226
231817264,09/26/2023 12:00:00 AM,09/14/2023 12:00:00 AM,0001,18,Southeast,1839,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501 2021,0,X,X,726,POLICE FACILITY,,,AO,Adult Other,845,,,,10700    MONA                         BL,,33.9389,-118.2289
231413881,07/08/2023 12:00:00 AM,07/08/2023 12:00:00 AM,0011,14,Pacific,1469,2,940,EXTORTION,0416,18,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940,,,,7200    LA CIENEGA                   BL,,33.9761,-118.3726
230904821,01/23/2023 12:00:00 AM,01/18/2023 12:00:00 AM,1110,09,Van Nuys,0964,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,F,H,404,DEPARTMENT STORE,,,IC,Invest Cont,440,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
232107268,03/28/2023 12:00:00 AM,03/28/2023 12:00:00 AM,1815,21,Topanga,2107,2,624,BATTERY - SIMPLE ASSAULT,0416,40,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,21100    PARTHENIA                    ST,,34.2282,-118.5933
231010855,06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,2155,10,West Valley,1001,1,121,"RAPE, FORCIBLE",1822 0344 1420 0500 0527 0507 0400 0212 0537 1415,46,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,998,,,19500    SATICOY                      ST,,34.2143,-118.5534
231510587,05/30/2023 12:00:00 AM,05/25/2023 12:00:00 AM,1300,15,N Hollywood,1513,2,354,THEFT OF IDENTITY,0377,39,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,12600    VANOWEN                      ST,,34.194,-118.4073
231806868,02/26/2023 12:00:00 AM,02/25/2023 12:00:00 AM,2350,18,Southeast,1838,2,624,BATTERY - SIMPLE ASSAULT,2024 0913 0444 0416 0443,52,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10800    HICKORY                      ST,,33.9379,-118.2359
230911489,07/06/2023 12:00:00 AM,07/02/2023 12:00:00 AM,0616,09,Van Nuys,0969,2,354,THEFT OF IDENTITY,0922 1822,28,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,13100    RIVERSIDE                    DR,,34.1576,-118.4181
231410382,05/12/2023 12:00:00 AM,05/10/2023 12:00:00 AM,0630,14,Pacific,1463,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,101,STREET,,,IC,Invest Cont,740,,,,5400    PLAYA VISTA                  DR,,33.9746,-118.428
230513686,09/19/2023 12:00:00 AM,07/24/2023 12:00:00 AM,1400,05,Harbor,0531,2,354,THEFT OF IDENTITY,,50,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,26100    FRAMPTON                     AV,,33.7866,-118.3044
